02:23:08 - 02:23:13could actually stand in,02:23:08,could actually stand in
02:23:11 - 02:23:16between and go,02:23:11,between and go
02:23:13 - 02:23:19look we Comics we going to say what we,02:23:13,look we Comics we going to say what we
02:23:16 - 02:23:21going to say y&#39;all going to take it and,02:23:16,going to say y&#39;all going to take it and
02:23:19 - 02:23:23understand it&#39;s a joke if you want to,02:23:19,understand it&#39;s a joke if you want to
02:23:21 - 02:23:25fight we fight before the,02:23:21,fight we fight before the
02:23:23 - 02:23:26show so you can go out there with your,02:23:23,show so you can go out there with your
02:23:25 - 02:23:29black,02:23:25,black
02:23:26 - 02:23:32eye we&#39;re not going to do it,02:23:26,eye we&#39;re not going to do it
02:23:29 - 02:23:34comedically this is what needed to take,02:23:29,comedically this is what needed to take
02:23:32 - 02:23:36place in order to be for it to be,02:23:32,place in order to be for it to be
02:23:34 - 02:23:38successful which is why it had already,02:23:34,successful which is why it had already
02:23:36 - 02:23:41aired and didn&#39;t work and then suddenly,02:23:36,aired and didn&#39;t work and then suddenly
02:23:38 - 02:23:44when it comes back with me it suddenly,02:23:38,when it comes back with me it suddenly
02:23:41 - 02:23:47works because respect has to be in there,02:23:41,works because respect has to be in there
02:23:44 - 02:23:49as well if you trying to do it with,02:23:44,as well if you trying to do it with
02:23:47 - 02:23:52having a heart you and him going to get,02:23:47,having a heart you and him going to get
02:23:49 - 02:23:55run over you you you a,02:23:49,run over you you you a
02:23:52 - 02:23:58teenager he fire too,02:23:52,teenager he fire too
02:23:55 - 02:24:01like what&#39;s going to happen who are some,02:23:55,like what&#39;s going to happen who are some
02:23:58 - 02:24:01of your favorite young,02:23:58,of your favorite young
02:24:01 - 02:24:08comedians I don&#39;t I haven&#39;t seen a young,02:24:01,comedians I don&#39;t I haven&#39;t seen a young
02:24:04 - 02:24:10comedian I don&#39;t like if you name any of,02:24:04,comedian I don&#39;t like if you name any of
02:24:08 - 02:24:12the young comedians I&#39;m aware of all of,02:24:08,the young comedians I&#39;m aware of all of
02:24:10 - 02:24:15them and they&#39;re all doing a great job,02:24:10,them and they&#39;re all doing a great job
02:24:12 - 02:24:18it doesn&#39;t matter if it&#39;s country Wayne,02:24:12,it doesn&#39;t matter if it&#39;s country Wayne
02:24:15 - 02:24:21or Desi Banks it doesn&#39;t matter if it&#39;s,02:24:15,or Desi Banks it doesn&#39;t matter if it&#39;s
02:24:18 - 02:24:25Carlos or chico it doesn&#39;t matter if,02:24:18,Carlos or chico it doesn&#39;t matter if
02:24:21 - 02:24:27it&#39;s uh DC or just hilarious it it,02:24:21,it&#39;s uh DC or just hilarious it it
02:24:25 - 02:24:30really doesn&#39;t it really doesn&#39;t matter,02:24:25,really doesn&#39;t it really doesn&#39;t matter
02:24:27 - 02:24:34once we go to the young part um the,02:24:27,once we go to the young part um the
02:24:30 - 02:24:37young comedians are dealing with things,02:24:30,young comedians are dealing with things
02:24:34 - 02:24:39that we never dealt with and so that,02:24:34,that we never dealt with and so that
02:24:37 - 02:24:42gives them more benefits but it also,02:24:37,gives them more benefits but it also
02:24:39 - 02:24:46gives them uh more chances of failure so,02:24:39,gives them uh more chances of failure so
02:24:42 - 02:24:50it&#39;s not easier for them um so yeah I&#39;m,02:24:42,it&#39;s not easier for them um so yeah I&#39;m
02:24:46 - 02:24:54I&#39;m a big supporter of um young Comics,02:24:46,I&#39;m a big supporter of um young Comics
02:24:50 - 02:24:57we we have uh Miss Pretty Ricky and Taro,02:24:50,we we have uh Miss Pretty Ricky and Taro
02:24:54 - 02:25:00Williams um I&#39;ve taken,02:24:54,Williams um I&#39;ve taken
02:24:57 - 02:25:0325 uh black women on the road in these,02:24:57,25 uh black women on the road in these
02:25:00 - 02:25:07tours um it&#39;s important to me that the,02:25:00,tours um it&#39;s important to me that the
02:25:03 - 02:25:10young comic uh gets the benefits and the,02:25:03,young comic uh gets the benefits and the
02:25:07 - 02:25:14advantages of the big Comics platform,02:25:07,advantages of the big Comics platform
02:25:10 - 02:25:16right Matt R whing out recently got,02:25:10,right Matt R whing out recently got
02:25:14 - 02:25:18cancelled you see Jonathan major what he,02:25:14,cancelled you see Jonathan major what he
02:25:16 - 02:25:20went through Marvel dropped him as soon,02:25:16,went through Marvel dropped him as soon
02:25:18 - 02:25:22as they&#39;re guilty uh uh the conviction,02:25:18,as they&#39;re guilty uh uh the conviction
02:25:20 - 02:25:24came out and you were telling the hey,02:25:20,came out and you were telling the hey
02:25:22 - 02:25:28you saw that black woman come get his,02:25:22,you saw that black woman come get his
02:25:24 - 02:25:32charge cut in half thank you Megan good,02:25:24,charge cut in half thank you Megan good
02:25:28 - 02:25:34God bless you coming to save that slave,02:25:28,God bless you coming to save that slave
02:25:32 - 02:25:37if he had to be there by himself he was,02:25:32,if he had to be there by himself he was
02:25:34 - 02:25:39getting all F guilty guilty guilty,02:25:34,getting all F guilty guilty guilty
02:25:37 - 02:25:40guilty she came in there was just so,02:25:37,guilty she came in there was just so
02:25:39 - 02:25:43beautiful they had to knock half of it,02:25:39,beautiful they had to knock half of it
02:25:40 - 02:25:46off bless his,02:25:40,off bless his
02:25:43 - 02:25:48heart so Matt R you know you know him,02:25:43,heart so Matt R you know you know him
02:25:46 - 02:25:50from Wild and he gets cancelled for time,02:25:46,from Wild and he gets cancelled for time
02:25:48 - 02:25:52trying to tell I never knew him from,02:25:48,trying to tell I never knew him from
02:25:50 - 02:25:55Wild and out to be honest I I I came,02:25:50,Wild and out to be honest I I I came
02:25:52 - 02:25:57across him as a new comic okay and U,02:25:52,across him as a new comic okay and U
02:25:55 - 02:26:00yeah I&#39;m really just trying to see the,02:25:55,yeah I&#39;m really just trying to see the
02:25:57 - 02:26:04comics judge where they are see it yeah,02:25:57,comics judge where they are see it yeah
02:26:00 - 02:26:05right go ahead so the the counseling uh,02:26:00,right go ahead so the the counseling uh
02:26:04 - 02:26:07what what what do you think about this,02:26:04,what what what do you think about this
02:26:05 - 02:26:09cancel culture you see the situation,02:26:05,cancel culture you see the situation
02:26:07 - 02:26:11with Jonathan major I mean for all sense,02:26:07,with Jonathan major I mean for all sense
02:26:09 - 02:26:13and purposes I I don&#39;t know if maybe he,02:26:09,and purposes I I don&#39;t know if maybe he
02:26:11 - 02:26:16can bounce back in in a couple of years,02:26:11,can bounce back in in a couple of years
02:26:13 - 02:26:18but man he was he was hot he was hot as,02:26:13,but man he was he was hot he was hot as
02:26:16 - 02:26:21he was cooking I mean you see him in,02:26:16,he was cooking I mean you see him in
02:26:18 - 02:26:22Creed he&#39;s in the Marvel movies and then,02:26:18,Creed he&#39;s in the Marvel movies and then
02:26:21 - 02:26:24just like that maybe I&#39;m a conspiracy,02:26:21,just like that maybe I&#39;m a conspiracy
02:26:22 - 02:26:28theory but I thought Cal Williams said,02:26:22,theory but I thought Cal Williams said
02:26:24 - 02:26:32any time they make you into that,02:26:24,any time they make you into that
02:26:28 - 02:26:33position part of that contract is you do,02:26:28,position part of that contract is you do
02:26:32 - 02:26:35understand whenever we want to take you,02:26:32,understand whenever we want to take you
02:26:33 - 02:26:37down we can,02:26:33,down we can
02:26:35 - 02:26:39right part of giving you the world first,02:26:35,right part of giving you the world first
02:26:37 - 02:26:41of all they went around the world for,02:26:37,of all they went around the world for
02:26:39 - 02:26:42two years straight telling any women,02:26:39,two years straight telling any women
02:26:41 - 02:26:46that would listen that this was a,02:26:41,that would listen that this was a
02:26:42 - 02:26:48good-looking negro mhm since when when,02:26:42,good-looking negro mhm since when when
02:26:46 - 02:26:50did y&#39;all start liking a big nose and,02:26:46,did y&#39;all start liking a big nose and
02:26:48 - 02:26:53when did y&#39;all like a little head and a,02:26:48,when did y&#39;all like a little head and a
02:26:50 - 02:26:55big jaw when say when that look like my,02:26:50,big jaw when say when that look like my
02:26:53 - 02:26:57daddy when you start liking my daddy you,02:26:53,daddy when you start liking my daddy you
02:26:55 - 02:27:00like black people&#39;s features like that,02:26:55,like black people&#39;s features like that
02:26:57 - 02:27:02if this ugly [ __ ] is goodlooking then,02:26:57,if this ugly [ __ ] is goodlooking then
02:27:00 - 02:27:04all [ __ ] is,02:27:00,all [ __ ] is
02:27:02 - 02:27:06goodlooking anytime you see them telling,02:27:02,goodlooking anytime you see them telling
02:27:04 - 02:27:08you something you can&#39;t believe just,02:27:04,you something you can&#39;t believe just
02:27:06 - 02:27:10understand it&#39;s a play and it don&#39;t,02:27:06,understand it&#39;s a play and it don&#39;t
02:27:08 - 02:27:11matter you going to know it&#39;s a play,02:27:08,matter you going to know it&#39;s a play
02:27:10 - 02:27:13soon as they get in that position and,02:27:10,soon as they get in that position and
02:27:11 - 02:27:17think they going to tell somebody,02:27:11,think they going to tell somebody
02:27:13 - 02:27:20something no you&#39;re not no you&#39;re not,02:27:13,something no you&#39;re not no you&#39;re not
02:27:17 - 02:27:23Marvel will cancel you so you won&#39;t be,02:27:17,Marvel will cancel you so you won&#39;t be
02:27:20 - 02:27:24allowed to read a comic book what is you,02:27:20,allowed to read a comic book what is you
02:27:23 - 02:27:27talking,02:27:23,talking
02:27:24 - 02:27:29about get out of here get out of here,02:27:24,about get out of here get out of here
02:27:27 - 02:27:32ugly,02:27:27,ugly
02:27:29 - 02:27:34boy yeah they love fooling the people,02:27:29,boy yeah they love fooling the people
02:27:32 - 02:27:36what&#39;s your relationship like with SH,02:27:32,what&#39;s your relationship like with SH
02:27:34 - 02:27:38not you still close with,02:27:34,not you still close with
02:27:36 - 02:27:40SH have you spoken to him have you,02:27:36,SH have you spoken to him have you
02:27:38 - 02:27:42talked to him recently yeah he doing,02:27:38,talked to him recently yeah he doing
02:27:40 - 02:27:45good,02:27:40,good
02:27:42 - 02:27:47um yeah he&#39;s uh man when you a friend,02:27:42,um yeah he&#39;s uh man when you a friend
02:27:45 - 02:27:49you a friend for life with you with cat,02:27:45,you a friend for life with you with cat
02:27:47 - 02:27:52William yeah because the people that,02:27:47,William yeah because the people that
02:27:49 - 02:27:54come to me are trying to better their,02:27:49,come to me are trying to better their
02:27:52 - 02:27:57life they&#39;re not trying to continue,02:27:52,life they&#39;re not trying to continue
02:27:54 - 02:28:00doing what they have been doing okay so,02:27:54,doing what they have been doing okay so
02:27:57 - 02:28:05when somebody comes to me male or female,02:27:57,when somebody comes to me male or female
02:28:00 - 02:28:07it is in the opes that this is what I,02:28:00,it is in the opes that this is what I
02:28:05 - 02:28:08did this is what I used to do this ain&#39;t,02:28:05,did this is what I used to do this ain&#39;t
02:28:07 - 02:28:10what I want to do no more and I want to,02:28:07,what I want to do no more and I want to
02:28:08 - 02:28:13do something else and I&#39;d like it to go,02:28:08,do something else and I&#39;d like it to go
02:28:10 - 02:28:16a different way okay that&#39;s what I offer,02:28:10,a different way okay that&#39;s what I offer
02:28:13 - 02:28:19yeah so um if you come to me under those,02:28:13,yeah so um if you come to me under those
02:28:16 - 02:28:21offices is then my loyalty is lifelong,02:28:16,offices is then my loyalty is lifelong
02:28:19 - 02:28:24why would it not,02:28:19,why would it not
